storeid,itemid,price,time
991,28,36.2,2020-05-06
578,19,75.07,2020-11-25
316,26,14.27,2020-01-24
374,39,87.85,2020-05-18
318,3,18.93,2020-06-24
641,8,90.55,2020-12-19
459,21,60.02,2020-11-24
257,50,31.19,2020-08-20
282,45,99.09,2020-05-21
473,9,58.85,2020-01-03
972,50,3.34,2020-05-15
232,7,73.41,2020-02-06
665,34,48.83,2020-03-29
503,10,4.09,2020-10-16
778,50,8.37,2020-11-06
352,33,52.11,2020-01-14
621,40,96.32,2020-05-07
616,27,4.54,2020-11-01
994,21,46.56,2020-05-09
334,30,89.1,2020-11-19
709,31,20.1,2020-09-01
846,18,37.14,2020-08-12
427,9,63.83,2020-01-12
323,20,29.03,2020-05-04
506,17,70.18,2020-05-06
447,23,8.07,2020-05-13
441,25,12.73,2020-08-14
388,42,66.81,2020-07-16
490,36,18.7,2020-05-28
219,36,64.28,2020-08-23
80,40,47.21,2020-07-24
233,6,8.69,2020-01-09
881,24,29.25,2020-01-10
141,10,58.95,2020-07-22
136,19,61.34,2020-11-22
828,20,26.17,2020-09-06
224,8,48.65,2020-01-14
588,32,56.12,2020-02-25
144,7,54.69,2020-10-11
248,23,60.91,2020-12-25
246,50,35.48,2020-08-14
706,10,77.26,2020-05-03
376,8,56.8,2020-09-13
833,11,28.87,2020-07-06
658,27,69.31,2020-09-23
47,42,28.91,2020-04-05
915,15,95.83,2020-01-23
608,8,99.28,2020-07-30
408,7,64.85,2020-09-19
53,19,60.69,2020-02-05
437,10,73.76,2020-01-22
865,27,14.71,2020-10-16
330,16,82.47,2020-05-02
883,22,17.52,2020-10-08
275,42,96.35,2020-08-23
648,23,16.82,2020-06-27
125,49,64.06,2020-11-22
415,11,32.37,2020-06-25
478,39,0.04,2020-09-09
202,8,85.41,2020-10-27
556,32,81.86,2020-04-01
426,40,56.13,2020-02-21
897,11,10.59,2020-05-28
114,18,45.18,2020-11-15
887,6,54.47,2020-09-20
964,37,9.66,2020-09-14
729,38,98.1,2020-02-07
818,45,81.28,2020-06-16
25,3,22.65,2020-07-17
522,28,87.66,2020-03-15
564,40,79.89,2020-06-03
835,16,49.1,2020-06-14
489,8,90.59,2020-06-21
175,37,77.92,2020-08-09
650,30,22.14,2020-08-30
138,47,23.22,2020-09-29
279,32,99.72,2020-02-08
783,29,14.07,2020-10-15
469,12,89.37,2020-10-17
750,40,76.15,2020-02-04
871,46,79.52,2020-12-28
339,6,24.17,2020-12-13
625,44,33.4,2020-10-29
496,26,12.21,2020-07-16
17,6,7.22,2020-01-29
441,10,14.85,2020-02-03
319,31,51.49,2020-01-28
644,46,42.93,2020-11-13
686,5,42.8,2020-07-24
589,13,60.66,2020-09-19
287,19,5.38,2020-01-31
841,28,96.89,2020-03-19
254,32,15.18,2020-11-20
725,13,46.35,2020-10-30
713,45,24.17,2020-12-06
694,21,77.17,2020-04-18
720,13,93.61,2020-09-04
311,26,18.27,2020-10-01
583,10,86.29,2020-11-19
538,5,86.53,2020-03-19
840,4,65.37,2020-06-22
590,28,86.3,2020-04-02
321,48,27.06,2020-05-15
913,33,39.67,2020-02-24
612,45,52.95,2020-01-03
389,35,15.84,2020-09-02
753,50,55.47,2020-03-28
624,16,47.87,2020-03-26
379,19,83.4,2020-07-11
722,43,88.5,2020-08-12
869,6,53.84,2020-03-06
764,24,37.18,2020-01-04
592,36,37.79,2020-06-30
498,39,86.91,2020-03-22
889,34,51.65,2020-03-18
587,23,91.89,2020-03-12
774,8,76.3,2020-11-30
329,25,34.6,2020-11-28
978,7,48.54,2020-03-30
340,41,71.72,2020-01-07
711,15,65.68,2020-05-21
92,33,52.25,2020-01-16
28,41,74.13,2020-07-27
643,45,72.15,2020-05-25
685,23,78.87,2020-12-30
113,45,39.25,2020-12-28
200,15,60.42,2020-06-30
84,36,26.24,2020-02-01
55,18,11.92,2020-09-17
747,10,74.72,2020-07-01
435,2,67.77,2020-03-18
656,21,80.92,2020-05-03
946,26,33.39,2020-11-03
361,14,66.73,2020-07-14
577,2,96.61,2020-03-04
224,48,78.74,2020-07-26
510,8,91.07,2020-07-31
771,31,39.98,2020-02-27
465,47,6.47,2020-01-10
369,5,13.03,2020-02-02
493,15,70.15,2020-09-05
593,39,71.66,2020-08-11
744,39,31.8,2020-08-03
450,26,44.75,2020-06-09
319,23,94.96,2020-01-07
835,1,96.53,2020-04-28
157,19,79.73,2020-08-22
217,38,1.32,2020-04-20
303,24,55.34,2020-12-23
571,16,28.67,2020-03-17
993,22,23.66,2020-03-28
741,28,67.75,2020-10-25
652,14,26.45,2020-10-25
737,8,12.98,2020-02-07
399,4,38.25,2020-06-28
176,9,52.13,2020-07-11
915,41,26.67,2020-04-19
72,10,96.27,2020-07-28
853,16,77.44,2020-02-16
650,47,12.34,2020-06-02
829,9,99.29,2020-02-02
285,44,77.06,2020-08-19
717,42,32.86,2020-06-07
388,8,6.17,2020-06-29
760,34,64.4,2020-05-22
48,40,68.06,2020-05-22
95,36,54.73,2020-08-08
461,1,82.91,2020-01-17
552,35,78.2,2020-04-16
368,22,11.21,2020-03-12
933,31,6.27,2020-03-27
330,50,0.14,2020-10-27
627,35,45.45,2020-10-10
645,13,66.18,2020-08-20
607,12,63.27,2020-06-23
478,17,14.17,2020-10-11
25,38,68.07,2020-08-04
601,29,51.53,2020-07-30
402,39,51.78,2020-09-10
424,43,56.45,2020-06-08
239,21,13.26,2020-11-05
716,38,6.64,2020-02-25
720,21,89.66,2020-08-31
237,15,44.93,2020-04-11
541,7,61.93,2020-06-04
717,10,53.42,2020-02-22
469,31,12.23,2020-02-19
549,10,98.39,2020-08-18
84,18,16.63,2020-04-06
171,35,75.21,2020-02-02
305,13,35.25,2020-06-07
2,6,58.06,2020-02-29
659,14,35.34,2020-04-04
295,20,26.2,2020-10-02
34,46,88.16,2020-04-30
36,21,24.67,2020-09-24
766,36,6.44,2020-11-21
216,5,48.32,2020-09-23
466,41,8.19,2020-12-26
941,29,10.65,2020-01-21
458,2,69.85,2020-07-16
241,30,56.1,2020-02-20
487,30,72.3,2020-02-04
202,39,56.33,2020-11-20
106,24,77.52,2020-03-11
258,41,80.62,2020-03-16
71,22,13.65,2020-12-04
624,9,21.79,2020-04-23
252,17,39.72,2020-10-31
486,47,98.39,2020-06-24
597,34,32.73,2020-10-11
610,40,41.98,2020-08-27
608,20,23.39,2020-02-20
975,35,63.75,2020-06-25
936,22,33.77,2020-06-09
557,46,63.3,2020-11-26
237,11,59.24,2020-05-15
547,46,6.37,2020-12-03
531,28,94.05,2020-08-03
746,10,8.92,2020-06-11
611,42,56.65,2020-08-24
959,17,53.1,2020-05-14
535,11,0.07,2020-01-12
159,49,92.86,2020-09-04
87,25,97.19,2020-05-01
871,16,86.35,2020-11-02
874,21,75.13,2020-11-21
934,16,26.76,2020-03-26
738,13,50.0,2020-02-05
40,36,42.6,2020-03-13
300,50,46.01,2020-02-07
764,36,25.51,2020-06-05
836,24,77.67,2020-05-16
409,9,88.59,2020-01-08
7,34,21.99,2020-09-10
778,43,39.87,2020-09-19
570,45,84.89,2020-09-09
609,11,88.13,2020-11-24
959,8,20.26,2020-09-23
518,17,37.78,2020-08-06
494,42,66.18,2020-06-10
708,30,37.85,2020-07-08
246,13,91.77,2020-02-24
928,16,67.66,2020-03-26
245,7,21.92,2020-06-19
282,41,18.34,2020-09-14
5,21,90.3,2020-05-07
233,13,94.02,2020-06-13
948,7,5.17,2020-07-17
56,26,89.14,2020-12-03
78,47,62.17,2020-04-28
280,41,62.3,2020-02-13
233,44,78.31,2020-05-25
917,4,17.59,2020-03-15
761,10,86.65,2020-04-01
789,19,97.67,2020-10-14
249,44,66.45,2020-08-15
856,24,30.76,2020-10-21
903,47,72.23,2020-12-29
774,39,96.54,2020-09-17
349,38,73.85,2020-10-15
951,40,44.31,2020-04-13
935,45,45.47,2020-01-05
630,21,25.64,2020-11-29
37,11,9.45,2020-12-10
939,36,18.38,2020-02-07
681,6,23.89,2020-11-26
359,45,84.57,2020-06-04
977,34,27.93,2020-01-27
41,45,72.48,2020-01-07
948,41,36.5,2020-11-20
814,29,73.78,2020-03-05
461,21,4.95,2020-12-09
318,35,46.19,2020-11-11
709,11,45.52,2020-12-12
775,13,80.81,2020-09-08
857,19,95.48,2020-03-30
823,14,5.58,2020-03-03
392,49,10.47,2020-08-01
258,43,98.6,2020-01-04
299,14,97.92,2020-10-02
657,35,15.77,2020-04-02
343,27,53.11,2020-10-20
957,42,17.83,2020-06-07
759,22,83.69,2020-01-19
566,21,42.23,2020-07-14
741,37,80.0,2020-09-24
65,25,39.62,2020-10-23
662,4,18.64,2020-05-22
251,20,13.33,2020-04-04
487,23,53.6,2020-06-02
630,35,92.95,2020-01-28
743,11,47.27,2020-01-12
945,26,57.96,2020-08-21
449,30,33.17,2020-06-12
20,38,22.74,2020-02-02
919,4,87.01,2020-05-02
521,43,39.12,2020-08-05
640,16,53.43,2020-05-29
403,30,73.46,2020-03-30
156,12,5.53,2020-07-25
423,14,30.73,2020-11-10
935,45,78.76,2020-04-07
492,1,50.95,2020-03-30
26,7,81.27,2020-05-05
553,19,25.5,2020-11-14
751,36,82.43,2020-10-06
44,10,21.69,2020-03-18
84,22,88.61,2020-11-01
658,8,6.1,2020-01-01
335,9,23.13,2020-09-04
671,36,39.25,2020-12-06
719,11,78.39,2020-01-08
867,23,85.84,2020-09-30
603,31,93.43,2020-12-28
693,37,82.36,2020-11-03
734,5,81.58,2020-04-12
524,13,21.55,2020-04-30
714,2,33.65,2020-04-27
500,45,31.01,2020-08-28
654,35,99.23,2020-02-08
733,17,52.57,2020-05-05
496,35,63.98,2020-07-13
120,9,24.58,2020-10-17
992,43,54.73,2020-11-30
571,50,60.56,2020-12-20
807,32,62.9,2020-03-31
59,23,25.95,2020-12-09
725,11,78.73,2020-07-09
756,24,14.32,2020-03-14
420,23,84.95,2020-05-23
165,46,45.18,2020-08-14
637,6,86.59,2020-02-16
688,44,70.22,2020-04-24
57,27,25.38,2020-04-04
204,29,73.88,2020-07-27
807,5,87.24,2020-02-16
351,25,61.56,2020-10-03
19,1,0.91,2020-10-29
304,9,94.27,2020-02-02
235,32,82.08,2020-10-18
457,49,86.42,2020-02-08
866,47,41.13,2020-07-11
289,50,99.07,2020-11-25
760,8,40.37,2020-11-27
813,13,4.62,2020-01-11
451,16,89.91,2020-04-07
258,49,73.16,2020-02-06
787,35,43.95,2020-01-01
114,14,81.98,2020-02-14
625,42,82.92,2020-08-12
739,27,21.8,2020-06-24
65,23,8.16,2020-08-14
750,50,5.9,2020-01-01
287,26,86.56,2020-04-20
68,40,77.59,2020-03-20
284,41,41.56,2020-12-06
876,8,9.42,2020-04-26
133,7,14.32,2020-01-28
978,16,92.2,2020-11-17
296,5,8.36,2020-10-03
60,9,2.31,2020-04-30
294,15,69.43,2020-12-14
429,24,76.74,2020-07-25
437,24,70.32,2020-04-16
169,12,91.32,2020-10-13
192,16,87.31,2020-06-05
269,16,32.64,2020-03-01
445,20,29.78,2020-01-15
645,14,65.61,2020-07-12
594,36,16.31,2020-10-11
658,46,60.33,2020-06-25
520,1,80.29,2020-01-17
643,30,54.43,2020-07-12
800,36,97.56,2020-06-21
808,31,52.18,2020-02-16
354,36,86.84,2020-03-28
433,35,36.0,2020-11-13
175,33,73.97,2020-01-09
926,7,70.47,2020-12-17
695,2,37.72,2020-06-27
512,11,40.5,2020-08-31
599,27,62.8,2020-06-11
457,32,78.32,2020-09-13
435,6,61.81,2020-04-06
727,3,84.59,2020-02-27
305,50,74.85,2020-12-16
498,47,37.13,2020-02-03
452,6,65.64,2020-10-14
642,45,4.51,2020-09-16
661,11,83.26,2020-12-13
697,21,32.76,2020-01-13
750,8,7.15,2020-05-10
376,5,77.17,2020-07-16
550,30,80.75,2020-03-20
295,5,31.15,2020-08-09
880,32,91.72,2020-07-19
618,13,54.78,2020-10-18
343,39,55.64,2020-02-14
113,43,15.03,2020-11-18
257,28,33.79,2020-01-23
113,27,56.86,2020-08-27
769,24,57.01,2020-09-06
195,29,67.63,2020-06-18
908,11,4.94,2020-05-27
230,32,68.67,2020-01-24
720,19,4.27,2020-02-25
892,26,66.25,2020-03-27
220,9,65.98,2020-06-12
928,31,12.22,2020-11-27
174,45,89.87,2020-11-13
500,8,83.08,2020-07-12
507,47,94.87,2020-03-04
855,38,26.77,2020-09-02
476,29,26.21,2020-12-04
105,26,43.1,2020-10-27
210,17,70.39,2020-01-21
374,13,32.23,2020-12-08
714,11,26.08,2020-12-24
694,7,22.08,2020-01-09
576,18,68.85,2020-09-28
624,27,34.17,2020-02-01
585,5,74.49,2020-11-19
829,6,14.05,2020-09-23
671,43,91.74,2020-03-02
151,2,30.18,2020-01-06
708,24,52.33,2020-06-09
193,30,79.94,2020-04-12
530,47,9.42,2020-01-24
126,27,85.21,2020-07-24
852,32,15.72,2020-11-04
804,26,0.01,2020-12-29
576,11,44.45,2020-09-25
99,6,62.48,2020-08-22
172,49,36.25,2020-07-27
542,32,1.64,2020-07-07
285,48,9.74,2020-10-27
848,46,74.3,2020-12-27
690,17,54.98,2020-09-19
745,15,25.16,2020-09-16
550,31,10.48,2020-07-27
184,8,72.3,2020-10-02
752,7,52.43,2020-03-07
849,17,54.18,2020-03-22
839,20,58.23,2020-01-22
830,50,97.49,2020-05-17
278,18,83.97,2020-10-18
891,48,25.47,2020-06-08
932,10,55.68,2020-05-16
585,30,58.51,2020-08-02
49,1,43.33,2020-04-19
334,5,49.55,2020-11-04
41,44,7.16,2020-01-24
439,12,63.05,2020-11-13
389,11,39.07,2020-07-17
43,27,71.54,2020-03-01
221,11,12.71,2020-02-10
211,22,56.89,2020-08-30
914,45,55.22,2020-11-24
671,29,8.15,2020-08-08
639,25,55.29,2020-06-21
665,35,31.93,2020-01-29
775,10,80.36,2020-04-17
220,29,59.73,2020-04-25
475,38,4.56,2020-04-12
600,9,67.38,2020-11-07
2,22,82.14,2020-01-16
116,19,1.03,2020-05-08
151,42,24.64,2020-02-22
563,49,62.54,2020-11-12
213,10,34.81,2020-07-09
530,20,8.73,2020-08-04
559,15,28.86,2020-06-08
668,24,62.47,2020-09-30
766,44,54.27,2020-07-10
940,38,46.17,2020-07-02
450,40,97.65,2020-11-06
709,48,10.12,2020-08-26
792,30,65.4,2020-10-28
766,33,26.95,2020-06-13
591,29,84.95,2020-07-24
438,35,12.52,2020-11-02
48,41,31.2,2020-03-09
6,8,74.43,2020-12-12
849,5,36.49,2020-03-30
314,44,37.58,2020-07-02
445,20,11.6,2020-08-02
981,50,37.26,2020-09-07
599,31,11.41,2020-12-23
549,11,50.53,2020-12-21
679,33,25.58,2020-08-22
372,8,24.88,2020-07-27
328,23,62.78,2020-10-04
750,10,92.86,2020-04-08
53,48,72.36,2020-03-14
135,12,12.26,2020-05-02
232,28,42.46,2020-05-19
144,37,31.58,2020-09-10
577,34,28.78,2020-11-06
125,14,43.65,2020-06-07
280,28,48.89,2020-05-18
39,33,99.54,2020-04-23
646,25,71.47,2020-06-22
658,18,24.0,2020-06-22
526,43,2.16,2020-10-07
359,2,58.16,2020-05-26
156,6,84.67,2020-06-23
605,45,17.05,2020-05-25
366,27,15.77,2020-05-28
52,34,36.94,2020-12-19
512,36,76.86,2020-05-04
859,44,75.38,2020-05-31
89,5,48.4,2020-07-09
70,40,2.33,2020-10-03
270,5,63.88,2020-07-13
299,34,25.8,2020-10-11
958,7,79.7,2020-05-07
492,6,72.95,2020-01-12
351,10,29.81,2020-02-21
561,21,81.41,2020-01-26
372,6,20.01,2020-05-26
268,26,89.39,2020-12-23
783,9,20.16,2020-04-16
909,40,1.11,2020-09-27
643,15,24.41,2020-12-25
793,46,20.59,2020-01-26
791,24,26.47,2020-09-22
660,17,6.18,2020-12-02
221,47,33.02,2020-04-19
397,6,73.23,2020-10-27
446,15,99.6,2020-03-29
662,41,34.5,2020-12-10
258,48,26.46,2020-07-11
371,5,54.49,2020-01-30
276,35,38.97,2020-05-10
985,16,82.48,2020-01-31
902,6,95.45,2020-07-16
38,49,61.16,2020-03-22
777,14,37.93,2020-09-08
406,10,29.85,2020-08-18
385,8,71.13,2020-06-09
370,11,85.82,2020-05-05
973,46,74.28,2020-10-04
864,5,9.19,2020-09-03
448,45,5.48,2020-02-22
466,40,17.74,2020-09-30
78,32,65.23,2020-07-08
474,34,77.36,2020-05-13
793,36,17.39,2020-08-05
540,12,91.54,2020-03-26
9,32,15.15,2020-08-15
264,26,12.67,2020-09-30
869,34,84.98,2020-07-13
284,40,29.94,2020-03-12
432,39,33.47,2020-03-18
662,23,56.85,2020-07-09
691,20,55.12,2020-04-12
634,35,86.42,2020-11-09
390,1,17.2,2020-04-10
889,35,8.79,2020-06-18
488,28,36.03,2020-01-14
374,48,17.55,2020-05-15
749,38,51.95,2020-08-26
671,36,3.44,2020-03-14
270,2,39.39,2020-07-08
366,14,37.01,2020-09-05
311,36,20.65,2020-04-30
732,24,5.3,2020-04-06
173,36,24.93,2020-06-20
340,38,73.19,2020-04-11
618,29,80.19,2020-04-04
665,24,77.19,2020-12-15
169,45,43.63,2020-10-07
203,35,38.37,2020-07-11
38,19,22.7,2020-09-24
137,23,38.75,2020-03-05
289,14,88.96,2020-05-23
310,24,14.44,2020-04-19
715,41,87.81,2020-01-17
963,47,88.1,2020-03-25
265,25,80.11,2020-06-17
653,15,91.02,2020-08-22
119,47,74.06,2020-02-18
755,28,26.34,2020-03-12
754,1,80.56,2020-11-24
948,37,77.58,2020-03-22
992,46,8.73,2020-03-29
810,12,64.99,2020-08-26
957,32,69.82,2020-09-22
909,41,87.55,2020-05-24
211,32,91.08,2020-04-14
865,36,49.48,2020-11-05
396,44,30.41,2020-04-22
77,18,4.0,2020-05-13
722,36,24.49,2020-05-10
57,16,34.4,2020-10-03
914,31,49.51,2020-08-23
56,42,58.49,2020-03-16
282,5,57.5,2020-05-28
976,31,23.23,2020-04-05
834,31,67.07,2020-12-09
379,20,60.36,2020-10-10
246,31,20.09,2020-03-06
487,14,28.02,2020-05-29
622,37,44.95,2020-05-19
845,7,72.84,2020-12-06
438,33,50.73,2020-01-04
589,32,96.39,2020-01-30
788,18,53.22,2020-04-09
977,46,76.42,2020-04-25
157,20,85.48,2020-09-27
76,37,40.9,2020-07-22
397,49,57.32,2020-04-29
6,16,87.69,2020-07-21
201,38,77.91,2020-05-05
44,28,42.16,2020-12-25
461,40,50.97,2020-11-14
485,9,82.33,2020-01-09
579,32,55.93,2020-03-01
883,24,66.28,2020-02-14
188,11,29.1,2020-02-24
714,25,2.92,2020-10-25
988,43,15.48,2020-09-20
194,25,42.47,2020-03-01
953,4,16.1,2020-09-07
236,8,68.23,2020-02-21
170,10,94.42,2020-02-27
846,8,58.38,2020-01-18
246,46,35.15,2020-10-09
550,31,87.74,2020-03-16
9,39,74.28,2020-03-20
640,1,90.6,2020-03-07
769,21,42.47,2020-04-14
759,15,77.17,2020-10-24
150,35,74.08,2020-09-01
551,41,40.39,2020-02-24
878,49,77.74,2020-03-14
788,32,90.47,2020-10-14
749,33,44.33,2020-03-26
792,11,38.17,2020-01-21
584,18,54.26,2020-04-02
549,22,82.88,2020-03-07
66,4,36.36,2020-04-23
626,21,86.62,2020-10-17
620,23,41.22,2020-03-07
976,28,54.38,2020-09-21
361,36,64.45,2020-04-19
889,41,67.42,2020-06-15
815,23,7.66,2020-07-25
484,40,10.69,2020-09-06
212,34,65.14,2020-11-18
523,12,48.38,2020-06-05
916,19,75.43,2020-06-10
849,30,57.4,2020-05-26
399,5,10.37,2020-06-24
243,34,13.89,2020-01-17
219,37,87.78,2020-11-18
974,25,52.52,2020-09-13
481,39,63.78,2020-02-19
252,38,33.99,2020-08-11
38,20,1.84,2020-01-18
94,29,64.68,2020-11-14
69,36,9.87,2020-10-05
180,17,36.17,2020-11-16
853,45,58.42,2020-07-19
969,45,11.08,2020-04-03
143,43,76.06,2020-02-05
348,50,56.42,2020-09-13
174,20,88.17,2020-07-18
516,30,6.01,2020-03-15
722,19,77.78,2020-12-12
861,12,38.49,2020-01-22
410,36,57.8,2020-12-28
186,1,25.9,2020-11-18
468,4,19.03,2020-09-07
486,9,97.8,2020-02-19
670,19,77.83,2020-10-27
104,24,94.56,2020-12-11
720,43,26.75,2020-04-15
875,24,19.28,2020-06-16
150,34,42.56,2020-02-16
295,22,70.97,2020-10-08
861,31,84.75,2020-03-20
192,27,68.19,2020-12-03
189,37,97.0,2020-04-20
257,19,95.95,2020-06-26
452,41,64.42,2020-02-11
234,47,10.98,2020-04-15
215,23,28.79,2020-10-27
300,24,34.35,2020-05-09
670,17,99.29,2020-04-27
326,48,73.35,2020-09-20
582,12,53.62,2020-03-10
890,32,2.94,2020-10-27
218,35,0.85,2020-12-01
881,18,7.07,2020-07-06
966,3,74.17,2020-05-06
676,47,93.68,2020-07-29
937,20,32.54,2020-07-23
128,34,54.57,2020-04-21
439,47,79.93,2020-12-17
565,6,30.94,2020-04-25
977,19,33.0,2020-07-12
745,36,80.19,2020-07-04
219,17,42.31,2020-12-05
242,42,14.43,2020-03-10
403,3,33.37,2020-06-05
699,33,16.82,2020-08-05
163,34,33.07,2020-06-07
119,48,37.21,2020-11-04
18,14,81.62,2020-06-10
286,7,67.24,2020-05-22
61,1,61.57,2020-08-25
385,49,62.46,2020-06-14
692,26,79.02,2020-05-12
845,36,53.07,2020-05-02
749,5,62.05,2020-09-27
903,39,54.6,2020-09-14
333,15,35.26,2020-04-25
722,12,56.7,2020-06-04
286,11,20.38,2020-04-24
235,32,59.13,2020-04-18
98,1,33.92,2020-03-03
979,12,17.9,2020-07-26
876,20,58.96,2020-02-24
932,23,52.9,2020-11-02
728,17,56.47,2020-04-19
461,22,86.13,2020-11-02
20,43,51.86,2020-08-16
433,39,64.5,2020-12-27
230,20,27.0,2020-11-14
108,19,28.71,2020-10-20
485,17,62.32,2020-09-15
589,11,17.73,2020-09-16
420,45,69.89,2020-11-10
411,38,38.93,2020-01-31
846,35,52.35,2020-12-04
124,20,20.1,2020-12-19
528,13,66.63,2020-04-14
487,46,73.31,2020-09-23
813,33,71.94,2020-01-05
913,38,41.53,2020-05-22
544,21,6.65,2020-02-25
884,29,5.37,2020-02-02
848,2,35.13,2020-05-18
729,10,33.72,2020-05-26
940,4,14.68,2020-01-17
162,21,11.66,2020-04-13
367,45,3.92,2020-04-17
306,44,58.79,2020-06-29
907,48,44.85,2020-04-12
334,2,33.2,2020-06-22
792,30,21.39,2020-01-24
293,7,91.72,2020-07-12
842,24,39.8,2020-01-03
83,12,57.33,2020-03-24
934,2,59.56,2020-06-02
954,34,54.57,2020-09-12
695,4,28.24,2020-07-16
901,43,76.95,2020-05-15
897,23,19.43,2020-02-04
483,30,27.89,2020-11-11
612,6,41.84,2020-11-16
642,32,16.12,2020-03-18
876,17,7.18,2020-10-13
266,46,82.9,2020-03-05
262,35,32.38,2020-01-23
200,38,98.97,2020-01-06
828,37,79.1,2020-04-03
882,15,36.96,2020-10-24
379,5,20.81,2020-08-15
810,10,44.91,2020-10-16
474,37,73.5,2020-03-09
491,13,42.81,2020-08-02
347,7,67.13,2020-09-22
824,24,65.53,2020-05-28
310,7,29.08,2020-07-03
650,28,73.17,2020-07-17
276,6,62.99,2020-09-05
265,8,90.34,2020-05-16
995,14,70.84,2020-03-02
179,30,75.14,2020-08-07
565,27,96.19,2020-12-04
760,3,11.17,2020-01-07
192,28,95.59,2020-02-21
882,34,53.36,2020-01-09
359,38,41.16,2020-06-29
551,15,63.79,2020-04-27
194,35,17.59,2020-11-22
222,42,69.26,2020-03-11
4,23,38.75,2020-07-04
533,4,23.34,2020-02-09
445,16,47.98,2020-03-07
771,47,1.89,2020-11-16
912,38,83.97,2020-08-24
86,24,18.15,2020-10-31
359,22,18.17,2020-07-07
555,9,22.79,2020-07-15
826,38,54.76,2020-01-11
479,23,71.87,2020-12-07
684,24,45.36,2020-03-23
725,8,62.7,2020-09-18
15,39,56.34,2020-05-22
863,29,53.51,2020-04-29
966,9,5.51,2020-09-24
727,12,67.83,2020-03-29
205,47,1.23,2020-04-22
543,29,7.65,2020-08-18
956,39,17.99,2020-12-15
276,13,0.53,2020-02-02
323,42,67.02,2020-10-13
569,14,78.45,2020-09-28
915,35,28.02,2020-10-25
603,36,51.1,2020-03-16
864,32,73.96,2020-05-25
269,31,51.31,2020-07-16
457,46,88.97,2020-02-16
19,5,43.12,2020-09-13
822,18,43.56,2020-02-16
18,19,55.54,2020-10-04
307,38,8.55,2020-09-16
45,29,88.26,2020-10-31
194,43,13.53,2020-11-07
301,26,71.49,2020-10-03
452,24,82.24,2020-05-08
860,49,73.23,2020-06-30
121,38,86.23,2020-06-22
12,37,97.32,2020-08-13
903,48,65.16,2020-10-19
95,12,10.95,2020-07-18
152,39,52.56,2020-03-23
337,36,64.3,2020-01-09
116,18,64.32,2020-10-30
517,20,4.05,2020-02-07
865,44,24.18,2020-03-06
555,2,92.12,2020-12-23
463,27,83.03,2020-12-09
965,12,95.61,2020-06-11
434,39,48.7,2020-04-22
699,49,63.24,2020-08-21
318,46,19.7,2020-10-14
283,39,94.02,2020-10-13
821,34,63.16,2020-10-27
118,42,90.55,2020-07-03
478,23,0.95,2020-07-24
39,49,33.88,2020-10-04
168,24,28.11,2020-12-09
916,2,93.09,2020-03-26
817,44,91.42,2020-08-25
15,8,92.62,2020-12-12
14,36,80.71,2020-02-22
51,19,88.14,2020-09-02
917,12,24.98,2020-04-16
132,30,46.15,2020-12-14
665,25,55.15,2020-11-30
362,15,34.01,2020-05-20
762,22,74.32,2020-02-29
393,37,5.97,2020-10-01
294,23,15.57,2020-07-16
753,36,87.6,2020-11-19
189,18,39.07,2020-07-13
893,31,2.17,2020-07-29
305,37,10.28,2020-02-06
565,27,38.99,2020-10-09
618,4,38.8,2020-12-17
746,2,79.69,2020-08-04
272,7,96.87,2020-06-30
67,13,21.76,2020-10-25
138,30,86.24,2020-06-29
726,30,80.94,2020-07-07
278,35,74.15,2020-04-18
755,17,66.65,2020-11-15
468,40,39.28,2020-06-09
296,31,29.64,2020-12-10
775,6,59.91,2020-03-01
526,46,73.38,2020-07-08
483,31,84.11,2020-06-09
797,19,43.14,2020-03-22
885,42,67.59,2020-09-15
872,24,22.36,2020-02-23
85,39,42.51,2020-06-29
327,22,78.1,2020-06-14
531,46,59.73,2020-11-16
694,28,95.23,2020-02-08
899,7,10.26,2020-08-15
437,35,16.38,2020-08-18
731,4,26.79,2020-10-02
171,49,6.02,2020-01-05
495,47,13.58,2020-12-11
316,20,86.91,2020-03-07
679,7,89.03,2020-02-18
154,9,12.44,2020-09-07
203,44,10.22,2020-10-07
563,27,89.46,2020-01-15
130,18,15.53,2020-11-06
696,40,46.95,2020-12-01
751,46,8.09,2020-05-06
543,24,0.14,2020-06-11
810,38,19.96,2020-12-17
912,30,80.52,2020-06-18
563,24,47.8,2020-06-03
273,28,42.27,2020-05-04
604,14,53.1,2020-10-15
912,25,15.9,2020-05-11
569,9,13.03,2020-12-24
989,30,1.4,2020-03-10
813,47,61.17,2020-11-08
391,9,99.59,2020-11-19
373,48,73.31,2020-11-26
537,26,45.02,2020-08-10
843,41,50.15,2020-07-22
351,18,72.48,2020-01-06
123,43,62.02,2020-10-26
917,44,82.03,2020-09-25
352,13,87.52,2020-07-26
878,12,9.84,2020-04-19
33,24,23.94,2020-11-24
834,1,3.66,2020-08-30
401,47,7.5,2020-10-05
458,46,92.22,2020-11-18
764,16,84.26,2020-08-31
588,45,56.14,2020-03-10
77,32,22.94,2020-10-20
341,21,48.5,2020-08-19
593,49,7.27,2020-11-30
968,28,29.83,2020-08-24
449,28,58.98,2020-06-27
277,10,34.43,2020-06-27
551,50,25.88,2020-09-23
495,30,48.32,2020-01-20
66,18,50.74,2020-04-30
911,16,81.67,2020-08-14
